dataset_name,attribute_name,error_mechanic,error_type_table,error_rate,data_file,n_fds,gpdep_mean,partial_value_mean,fd_hold_pct,fd_hold_weighted,fd_violated_pct,qw_bin,cordts_pipino,heinrich_product_exact,hinrichs_exact
hospital,MeasureName,ENAR,Extraneous,0.025,hospital__MeasureName__ENAR__Extraneous__r0.025.csv,143,0.2960582207242206,0.9985034978473103,1.0,0.2960582207242206,0.0,1.0,1.0,1,1.0
hospital,MeasureName,ENAR,Extraneous,0.03,hospital__MeasureName__ENAR__Extraneous__r0.03.csv,143,0.2961811857591857,0.9986293720198678,1.0,0.2961811857591857,0.0,1.0,1.0,1,1.0
hospital,MeasureName,ENAR,Extraneous,0.035,hospital__MeasureName__ENAR__Extraneous__r0.035.csv,143,0.29622825128625124,0.9986783224385936,1.0,0.29622825128625124,0.0,1.0,1.0,1,1.0
hospital,MeasureName,ENAR,Extraneous,0.04,hospital__MeasureName__ENAR__Extraneous__r0.04.csv,143,0.2961560420140419,0.9986013995183931,1.0,0.2961560420140419,0.0,1.0,1.0,1,1.0
hospital,MeasureName,ENAR,Extraneous,0.045,hospital__MeasureName__ENAR__Extraneous__r0.045.csv,143,0.2961350629930629,0.9985804207675106,1.0,0.2961350629930629,0.0,1.0,1.0,1,1.0
hospital,MeasureName,ENAR,Extraneous,0.05,hospital__MeasureName__ENAR__Extraneous__r0.05.csv,143,0.29622825128625124,0.9986783224385936,1.0,0.29622825128625124,0.0,1.0,1.0,1,1.0
hospital,MeasureName,ENAR,MissingValue,0.0,hospital__MeasureName__ENAR__MissingValue__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,MeasureName,ENAR,MissingValue,0.01,hospital__MeasureName__ENAR__MissingValue__r0.01.csv,143,0.296272409136409,0.9987062949400681,1.0,0.296272409136409,0.0,1.0,1.0,1,1.0
hospital,MeasureName,ENAR,MissingValue,0.015,hospital__MeasureName__ENAR__MissingValue__r0.015.csv,143,0.2962039605479604,0.9986363649368286,1.0,0.2962039605479604,0.0,1.0,1.0,1,1.0
hospital,MeasureName,ENAR,MissingValue,0.02,hospital__MeasureName__ENAR__MissingValue__r0.02.csv,143,0.2961828468468467,0.9986153857691304,1.0,0.2961828468468467,0.0,1.0,1.0,1,1.0
hospital,MeasureName,ENAR,MissingValue,0.025,hospital__MeasureName__ENAR__MissingValue__r0.025.csv,143,0.2960805914725913,0.9985104899306397,1.0,0.2960805914725913,0.0,1.0,1.0,1,1.0
hospital,MeasureName,ENAR,MissingValue,0.03,hospital__MeasureName__ENAR__MissingValue__r0.03.csv,143,0.29628585642985633,0.9987202807739898,1.0,0.29628585642985633,0.0,1.0,1.0,1,1.0
hospital,MeasureName,ENAR,MissingValue,0.035,hospital__MeasureName__ENAR__MissingValue__r0.035.csv,143,0.2961879004599003,0.9986223782692756,1.0,0.2961879004599003,0.0,1.0,1.0,1,1.0
hospital,MeasureName,ENAR,MissingValue,0.04,hospital__MeasureName__ENAR__MissingValue__r0.04.csv,143,0.2959444486024485,0.9983286728392115,1.0,0.2959444486024485,0.0,1.0,1.0,1,1.0
hospital,MeasureName,ENAR,MissingValue,0.045,hospital__MeasureName__ENAR__MissingValue__r0.045.csv,143,0.29590575593775587,0.9983426582563174,1.0,0.29590575593775587,0.0,1.0,1.0,1,1.0
hospital,MeasureName,ENAR,MissingValue,0.05,hospital__MeasureName__ENAR__MissingValue__r0.05.csv,143,0.29595663602063593,0.9983986024256353,1.0,0.29595663602063593,0.0,1.0,1.0,1,1.0
hospital,MeasureName,ENAR,Typo,0.0,hospital__MeasureName__ENAR__Typo__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,MeasureName,ENAR,Typo,0.01,hospital__MeasureName__ENAR__Typo__r0.01.csv,143,0.2961034640094639,0.9987062949400681,1.0,0.2961034640094639,0.0,1.0,1.0,1,1.0
hospital,MeasureName,ENAR,Typo,0.015,hospital__MeasureName__ENAR__Typo__r0.015.csv,143,0.2959438236838236,0.9986363649368286,1.0,0.2959438236838236,0.0,1.0,1.0,1,1.0
hospital,MeasureName,ENAR,Typo,0.02,hospital__MeasureName__ENAR__Typo__r0.02.csv,143,0.29582544106344094,0.9985944066014323,1.0,0.29582544106344094,0.0,1.0,1.0,1,1.0
hospital,MeasureName,ENAR,Typo,0.025,hospital__MeasureName__ENAR__Typo__r0.025.csv,143,0.2956214184534183,0.9985089993977047,1.0,0.2956214184534183,0.0,1.0,1.0,1,1.0
hospital,MeasureName,ENAR,Typo,0.03,hospital__MeasureName__ENAR__Typo__r0.03.csv,143,0.29547578071778063,0.9984405607610316,1.0,0.29547578071778063,0.0,1.0,1.0,1,1.0
hospital,MeasureName,ENAR,Typo,0.035,hospital__MeasureName__ENAR__Typo__r0.035.csv,143,0.29531737944937936,0.9983829993468064,1.0,0.29531737944937936,0.0,1.0,1.0,1,1.0
hospital,MeasureName,ENAR,Typo,0.04,hospital__MeasureName__ENAR__Typo__r0.04.csv,143,0.2951572273392272,0.9983129993185297,1.0,0.2951572273392272,0.0,1.0,1.0,1,1.0
hospital,MeasureName,ENAR,Typo,0.045,hospital__MeasureName__ENAR__Typo__r0.045.csv,143,0.29499333112133097,0.998242999290253,1.0,0.29499333112133097,0.0,1.0,1.0,1,1.0
hospital,MeasureName,ENAR,Typo,0.05,hospital__MeasureName__ENAR__Typo__r0.05.csv,143,0.29482886924686913,0.9981608399144419,0.993006993006993,0.2927671289024854,0.006993006993006978,0.9789638976335893,0.9473684210526316,0,0.5
hospital,PhoneNumber,EAR,MissingValue,0.0,hospital__PhoneNumber__EAR__MissingValue__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,MissingValue,0.01,hospital__PhoneNumber__EAR__MissingValue__r0.01.csv,143,0.29605471386071375,0.9985174845148633,1.0,0.29605471386071375,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,MissingValue,0.015,hospital__PhoneNumber__EAR__MissingValue__r0.015.csv,143,0.2957978448938448,0.9982587420023404,1.0,0.2957978448938448,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,MissingValue,0.02,hospital__PhoneNumber__EAR__MissingValue__r0.02.csv,143,0.295335183057183,0.9977972044811382,1.0,0.295335183057183,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,MissingValue,0.025,hospital__PhoneNumber__EAR__MissingValue__r0.025.csv,143,0.29511920225120214,0.9975804203040116,0.993006993006993,0.2930554316060888,0.006993006993006978,0.9790514806791596,0.9473684210526316,0,0.5
hospital,PhoneNumber,EAR,MissingValue,0.03,hospital__PhoneNumber__EAR__MissingValue__r0.03.csv,142,0.2905557619027478,0.9975000019644348,1.0,0.2905557619027478,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,MissingValue,0.035,hospital__PhoneNumber__EAR__MissingValue__r0.035.csv,142,0.2905011343174159,0.9974507043059443,1.0,0.2905011343174159,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,MissingValue,0.04,hospital__PhoneNumber__EAR__MissingValue__r0.04.csv,143,0.2953460788760788,0.9977762253134401,1.0,0.2953460788760788,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,MissingValue,0.045,hospital__PhoneNumber__EAR__MissingValue__r0.045.csv,143,0.29455698935298924,0.9970419602794247,1.0,0.29455698935298924,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,MissingValue,0.05,hospital__PhoneNumber__EAR__MissingValue__r0.05.csv,143,0.29430190975590964,0.9967972036008235,1.0,0.29430190975590964,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Replace_2_A,0.0,hospital__PhoneNumber__EAR__Replace_2_A__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Replace_2_A,0.01,hospital__PhoneNumber__EAR__Replace_2_A__r0.01.csv,143,0.29605563486563474,0.9985664345167734,1.0,0.29605563486563474,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Replace_2_A,0.014,hospital__PhoneNumber__EAR__Replace_2_A__r0.014.csv,143,0.2959004776804776,0.9984545465949533,1.0,0.2959004776804776,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Replace_2_A,0.02,hospital__PhoneNumber__EAR__Replace_2_A__r0.02.csv,143,0.29609780688380677,0.9986083924353539,1.0,0.29609780688380677,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Replace_2_A,0.025,hospital__PhoneNumber__EAR__Replace_2_A__r0.025.csv,143,0.29561700885500874,0.9983146861716584,1.0,0.29561700885500874,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Replace_2_A,0.03,hospital__PhoneNumber__EAR__Replace_2_A__r0.03.csv,143,0.2956633185913185,0.9982097915836148,1.0,0.2956633185913185,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Replace_2_A,0.031,hospital__PhoneNumber__EAR__Replace_2_A__r0.031.csv,143,0.2959472773612773,0.9984545465949533,1.0,0.2959472773612773,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Replace_2_A,0.04,hospital__PhoneNumber__EAR__Replace_2_A__r0.04.csv,142,0.29127583008360464,0.9983591554870068,1.0,0.29127583008360464,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Replace_2_A,0.041,hospital__PhoneNumber__EAR__Replace_2_A__r0.041.csv,143,0.295628514038514,0.998174826581995,1.0,0.295628514038514,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Replace_2_A,0.045,hospital__PhoneNumber__EAR__Replace_2_A__r0.045.csv,142,0.2912807983617419,0.9983591554870068,1.0,0.2912807983617419,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Replace_3_E,0.0,hospital__PhoneNumber__EAR__Replace_3_E__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Replace_3_E,0.01,hospital__PhoneNumber__EAR__Replace_3_E__r0.01.csv,143,0.2961031834631834,0.9985664345167734,1.0,0.2961031834631834,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Replace_3_E,0.014,hospital__PhoneNumber__EAR__Replace_3_E__r0.014.csv,143,0.29589705406105393,0.9984545465949533,1.0,0.29589705406105393,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Replace_3_E,0.015,hospital__PhoneNumber__EAR__Replace_3_E__r0.015.csv,143,0.2959195728035727,0.9984265745102943,1.0,0.2959195728035727,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Replace_3_E,0.03,hospital__PhoneNumber__EAR__Replace_3_E__r0.03.csv,143,0.2954434055454055,0.9980349665755158,0.993006993006993,0.29337736774438866,0.006993006993006978,0.9790852723494999,0.9473684210526316,0,0.5
hospital,PhoneNumber,EAR,Replace_3_E,0.031,hospital__PhoneNumber__EAR__Replace_3_E__r0.031.csv,143,0.2960086212086212,0.9985664345167734,1.0,0.2960086212086212,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Replace_3_E,0.033,hospital__PhoneNumber__EAR__Replace_3_E__r0.033.csv,142,0.2912524661140013,0.9983802832348246,1.0,0.2912524661140013,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Replace_3_E,0.04,hospital__PhoneNumber__EAR__Replace_3_E__r0.04.csv,143,0.29594652844452835,0.9984545465949533,1.0,0.29594652844452835,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Replace_3_E,0.045,hospital__PhoneNumber__EAR__Replace_3_E__r0.045.csv,143,0.29553063515263506,0.9981748261651793,1.0,0.29553063515263506,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Replace_dash_space,0.0,hospital__PhoneNumber__EAR__Replace_dash_space__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Replace_dash_space,0.015,hospital__PhoneNumber__EAR__Replace_dash_space__r0.015.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Replace_dash_space,0.02,hospital__PhoneNumber__EAR__Replace_dash_space__r0.02.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Replace_dash_space,0.025,hospital__PhoneNumber__EAR__Replace_dash_space__r0.025.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Replace_dash_space,0.03,hospital__PhoneNumber__EAR__Replace_dash_space__r0.03.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Replace_dash_space,0.035,hospital__PhoneNumber__EAR__Replace_dash_space__r0.035.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Replace_dash_space,0.04,hospital__PhoneNumber__EAR__Replace_dash_space__r0.04.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Replace_dash_space,0.045,hospital__PhoneNumber__EAR__Replace_dash_space__r0.045.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Replace_dash_space,0.05,hospital__PhoneNumber__EAR__Replace_dash_space__r0.05.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Typo_fast,0.0,hospital__PhoneNumber__EAR__Typo_fast__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Typo_fast,0.01,hospital__PhoneNumber__EAR__Typo_fast__r0.01.csv,143,0.2957663312263311,0.9985664345167734,1.0,0.2957663312263311,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Typo_fast,0.015,hospital__PhoneNumber__EAR__Typo_fast__r0.015.csv,143,0.29529395186795176,0.9984265745102943,1.0,0.29529395186795176,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Typo_fast,0.02,hospital__PhoneNumber__EAR__Typo_fast__r0.02.csv,143,0.2949137810257809,0.9982867145038151,1.0,0.2949137810257809,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Typo_fast,0.025,hospital__PhoneNumber__EAR__Typo_fast__r0.025.csv,143,0.29499094525294517,0.9983216795054349,1.0,0.29499094525294517,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Typo_fast,0.03,hospital__PhoneNumber__EAR__Typo_fast__r0.03.csv,142,0.2900848383171904,0.9983802832348246,1.0,0.2900848383171904,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Typo_fast,0.035,hospital__PhoneNumber__EAR__Typo_fast__r0.035.csv,142,0.289976659786547,0.9982746482734949,1.0,0.289976659786547,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Typo_fast,0.04,hospital__PhoneNumber__EAR__Typo_fast__r0.04.csv,142,0.28958279475249893,0.9981690145714183,1.0,0.28958279475249893,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Typo_fast,0.045,hospital__PhoneNumber__EAR__Typo_fast__r0.045.csv,142,0.2891945846691762,0.9980633808693415,1.0,0.2891945846691762,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,EAR,Typo_fast,0.05,hospital__PhoneNumber__EAR__Typo_fast__r0.05.csv,142,0.289145100889622,0.9980211278922121,1.0,0.289145100889622,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,MissingValue,0.0,hospital__PhoneNumber__ECAR__MissingValue__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,MissingValue,0.01,hospital__PhoneNumber__ECAR__MissingValue__r0.01.csv,143,0.29568574280574267,0.9981468536637046,1.0,0.29568574280574267,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,MissingValue,0.015,hospital__PhoneNumber__ECAR__MissingValue__r0.015.csv,143,0.29533940908740897,0.9977972040643225,1.0,0.29533940908740897,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,MissingValue,0.02,hospital__PhoneNumber__ECAR__MissingValue__r0.02.csv,143,0.2949893307853307,0.997447553631309,1.0,0.2949893307853307,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,MissingValue,0.025,hospital__PhoneNumber__ECAR__MissingValue__r0.025.csv,143,0.29456969687169676,0.9970419586121619,0.993006993006993,0.29250976892154507,0.006993006993006978,0.9790099032700587,0.9473684210526316,0,0.5
hospital,PhoneNumber,ECAR,MissingValue,0.03,hospital__PhoneNumber__ECAR__MissingValue__r0.03.csv,142,0.29014463133556084,0.99708450805973,1.0,0.29014463133556084,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,MissingValue,0.035,hospital__PhoneNumber__ECAR__MissingValue__r0.035.csv,142,0.2898036545136685,0.9967535209487861,1.0,0.2898036545136685,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,MissingValue,0.04,hospital__PhoneNumber__ECAR__MissingValue__r0.04.csv,142,0.28956021903593726,0.9965140857327153,1.0,0.28956021903593726,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,MissingValue,0.045,hospital__PhoneNumber__ECAR__MissingValue__r0.045.csv,142,0.2891967033794357,0.9961126757339692,1.0,0.2891967033794357,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,MissingValue,0.05,hospital__PhoneNumber__ECAR__MissingValue__r0.05.csv,142,0.2888125019526568,0.9957746481391746,0.9788732394366197,0.28271082937619224,0.021126760563380254,0.9354403588816822,0.8421052631578947,0,0.25
hospital,PhoneNumber,ECAR,Replace_2_A,0.0,hospital__PhoneNumber__ECAR__Replace_2_A__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Replace_2_A,0.008,hospital__PhoneNumber__ECAR__Replace_2_A__r0.008.csv,143,0.2958219543179542,0.9986223782692756,1.0,0.2958219543179542,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Replace_2_A,0.009,hospital__PhoneNumber__ECAR__Replace_2_A__r0.009.csv,143,0.29580172421372414,0.9986013995183931,1.0,0.29580172421372414,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Replace_2_A,0.015,hospital__PhoneNumber__ECAR__Replace_2_A__r0.015.csv,143,0.2953987167727167,0.9984335678440708,1.0,0.2953987167727167,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Replace_2_A,0.02,hospital__PhoneNumber__ECAR__Replace_2_A__r0.02.csv,143,0.2951680389620389,0.9982937074207759,1.0,0.2951680389620389,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Replace_2_A,0.027,hospital__PhoneNumber__ECAR__Replace_2_A__r0.027.csv,142,0.2906863703844689,0.9984436627005188,1.0,0.2906863703844689,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Replace_2_A,0.029,hospital__PhoneNumber__ECAR__Replace_2_A__r0.029.csv,142,0.29039993204472064,0.9984014097233893,1.0,0.29039993204472064,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Replace_2_A,0.036,hospital__PhoneNumber__ECAR__Replace_2_A__r0.036.csv,142,0.2902125626612528,0.9982535217849302,1.0,0.2902125626612528,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Replace_2_A,0.037,hospital__PhoneNumber__ECAR__Replace_2_A__r0.037.csv,142,0.2901913147231738,0.9982323952963654,1.0,0.2901913147231738,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Replace_2_A,0.043,hospital__PhoneNumber__ECAR__Replace_2_A__r0.043.csv,142,0.2900900433109165,0.9981267615942888,1.0,0.2900900433109165,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Replace_3_E,0.0,hospital__PhoneNumber__ECAR__Replace_3_E__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Replace_3_E,0.01,hospital__PhoneNumber__ECAR__Replace_3_E__r0.01.csv,143,0.2957328756308756,0.9985804207675106,1.0,0.2957328756308756,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Replace_3_E,0.013,hospital__PhoneNumber__ECAR__Replace_3_E__r0.013.csv,143,0.29559800204400194,0.9984895111797573,1.0,0.29559800204400194,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Replace_3_E,0.017,hospital__PhoneNumber__ECAR__Replace_3_E__r0.017.csv,143,0.29534346813946805,0.9983776228411214,1.0,0.29534346813946805,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Replace_3_E,0.021,hospital__PhoneNumber__ECAR__Replace_3_E__r0.021.csv,143,0.2950919299019298,0.9982657345024856,1.0,0.2950919299019298,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Replace_3_E,0.023,hospital__PhoneNumber__ECAR__Replace_3_E__r0.023.csv,143,0.2949359284179283,0.9982027982498383,1.0,0.2949359284179283,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Replace_3_E,0.03,hospital__PhoneNumber__ECAR__Replace_3_E__r0.03.csv,142,0.2904306070577619,0.9983802832348246,1.0,0.2904306070577619,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Replace_3_E,0.033,hospital__PhoneNumber__ECAR__Replace_3_E__r0.033.csv,142,0.29027105544981596,0.9983169025098774,1.0,0.29027105544981596,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Replace_3_E,0.037,hospital__PhoneNumber__ECAR__Replace_3_E__r0.037.csv,142,0.2901913955081842,0.9982323952963654,1.0,0.2901913955081842,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Replace_3_E,0.038,hospital__PhoneNumber__ECAR__Replace_3_E__r0.038.csv,142,0.2903172320348517,0.9982112688078008,1.0,0.2903172320348517,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Replace_dash_space,0.0,hospital__PhoneNumber__ECAR__Replace_dash_space__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Replace_dash_space,0.015,hospital__PhoneNumber__ECAR__Replace_dash_space__r0.015.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Replace_dash_space,0.02,hospital__PhoneNumber__ECAR__Replace_dash_space__r0.02.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Replace_dash_space,0.025,hospital__PhoneNumber__ECAR__Replace_dash_space__r0.025.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Replace_dash_space,0.03,hospital__PhoneNumber__ECAR__Replace_dash_space__r0.03.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Replace_dash_space,0.035,hospital__PhoneNumber__ECAR__Replace_dash_space__r0.035.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Replace_dash_space,0.04,hospital__PhoneNumber__ECAR__Replace_dash_space__r0.04.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Replace_dash_space,0.045,hospital__PhoneNumber__ECAR__Replace_dash_space__r0.045.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Replace_dash_space,0.05,hospital__PhoneNumber__ECAR__Replace_dash_space__r0.05.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Typo_fast,0.0,hospital__PhoneNumber__ECAR__Typo_fast__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Typo_fast,0.01,hospital__PhoneNumber__ECAR__Typo_fast__r0.01.csv,143,0.29568505956305946,0.9985804207675106,1.0,0.29568505956305946,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Typo_fast,0.015,hospital__PhoneNumber__ECAR__Typo_fast__r0.015.csv,143,0.29530164029764017,0.9984335678440708,1.0,0.29530164029764017,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Typo_fast,0.02,hospital__PhoneNumber__ECAR__Typo_fast__r0.02.csv,143,0.2949179000679,0.9982867145038151,1.0,0.2949179000679,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Typo_fast,0.025,hospital__PhoneNumber__ECAR__Typo_fast__r0.025.csv,143,0.29454964368564357,0.9981538474142968,1.0,0.29454964368564357,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Typo_fast,0.03,hospital__PhoneNumber__ECAR__Typo_fast__r0.03.csv,142,0.2900404687645391,0.9983802832348246,1.0,0.2900404687645391,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Typo_fast,0.035,hospital__PhoneNumber__ECAR__Typo_fast__r0.035.csv,142,0.2897436636918608,0.9982746482734949,1.0,0.2897436636918608,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Typo_fast,0.04,hospital__PhoneNumber__ECAR__Typo_fast__r0.04.csv,142,0.28934955630278153,0.9981690145714183,1.0,0.28934955630278153,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Typo_fast,0.045,hospital__PhoneNumber__ECAR__Typo_fast__r0.045.csv,142,0.2890052310620479,0.9980633808693415,1.0,0.2890052310620479,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ECAR,Typo_fast,0.05,hospital__PhoneNumber__ECAR__Typo_fast__r0.05.csv,142,0.2887054773364913,0.9979577471672649,0.9788732394366197,0.28260606584346687,0.021126760563380254,0.9352509138980108,0.8421052631578947,0,0.25
hospital,PhoneNumber,ENAR,MissingValue,0.0,hospital__PhoneNumber__ENAR__MissingValue__r0.csv,143,0.29642339112539107,0.9988461549465473,1.0,0.29642339112539107,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ENAR,MissingValue,0.01,hospital__PhoneNumber__ENAR__MissingValue__r0.01.csv,143,0.2961031834631834,0.9985664345167734,1.0,0.2961031834631834,0.0,1.0,1.0,1,1.0
hospital,PhoneNumber,ENAR,MissingValue,0.015,hospital__PhoneNumber__ENAR__MissingValue__r0.015.csv,143,0.2958183959623959,0.9982797203364072,1.0,0.2958183959623959,0.0,1.0,1.0,1,1.0
